0,2.218998908996582,2.1486265659332275
1,2.1435702443122864,1.965686559677124
2,2.0001947581768036,1.7868084907531738
3,1.8279623985290527,1.621842622756958
4,1.6974056661128998,1.7640520334243774
5,1.6009443998336792,1.487964391708374
6,1.5330084264278412,1.449182391166687
7,1.4793069958686829,1.4025784730911255
8,1.455327421426773,1.3608839511871338
9,1.4247526824474335,1.331682562828064
10,1.406917005777359,1.300507664680481
11,1.3783546090126038,1.3095545768737793
12,1.3407161831855774,1.2829819917678833
13,1.3322674632072449,1.2634228467941284
14,1.3203850090503693,1.2613548040390015
15,1.301638513803482,1.244935154914856
16,1.2990274131298065,1.2221676111221313
17,1.2922523319721222,1.3679896593093872
18,1.2681867480278015,1.2034127712249756
19,1.2769418358802795,1.1763622760772705
20,1.2077429592609406,1.2450833320617676
21,1.178801029920578,1.1166495084762573
22,1.1594371497631073,1.0636166334152222
23,1.0728152096271515,1.1137158870697021
24,1.048665627837181,0.9749301671981812
25,1.0119048058986664,0.9573290348052979
26,0.9898183941841125,1.0463663339614868
27,0.9828814119100571,1.003003716468811
28,0.9419989287853241,0.8697478771209717
29,0.93248550593853,0.8726628422737122
30,0.9145925492048264,0.8721185922622681
31,0.904389962553978,0.8460198640823364
32,0.9090113639831543,0.851409375667572
33,0.8967387527227402,0.8298357129096985
34,0.8694211542606354,0.9577722549438477
35,0.855959877371788,0.8978175520896912
36,0.8424928337335587,0.8064194321632385
37,0.8337354809045792,0.7957754135131836
